population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year_start,year_end,val,upper,lower
1,All Population,1,Deaths,12,Lao People's Democratic Republic,3,Both,27,Age-standardized,414,Stomach cancer,98,Tobacco,2,Percent,1990,2023,-0.16974728431063268,0.37230908145774366,-0.5134780591858725
1,All Population,1,Deaths,16,Philippines,3,Both,27,Age-standardized,471,Kidney cancer,98,Tobacco,2,Percent,1990,2023,-0.3047606866649994,-0.07867163530501647,-0.4717960637038813
1,All Population,1,Deaths,47,Czechia,3,Both,27,Age-standardized,411,Esophageal cancer,98,Tobacco,2,Percent,1990,2023,-0.058736914966961505,0.08815671885248294,-0.19070228840286282
1,All Population,1,Deaths,18,Thailand,3,Both,27,Age-standardized,441,Colon and rectum cancer,98,Tobacco,2,Percent,1990,2023,-0.29075349627299324,-0.07295723446411086,-0.4311678487691186
1,All Population,1,Deaths,18,Thailand,3,Both,27,Age-standardized,444,Lip and oral cavity cancer,98,Tobacco,2,Percent,1990,2023,-0.3023552234534471,-0.11306871509416097,-0.46187618433141064
1,All Population,1,Deaths,47,Czechia,3,Both,27,Age-standardized,426,"Tracheal, bronchus, and lung cancer",98,Tobacco,2,Percent,1990,2023,-0.16277666893456086,-0.09410493749478974,-0.2273932162531593
1,All Population,1,Deaths,47,Czechia,3,Both,27,Age-standardized,456,Pancreatic cancer,98,Tobacco,2,Percent,1990,2023,-0.21055342210931932,0.027530424379200474,-0.37528476689899803
1,All Population,1,Deaths,18,Thailand,3,Both,27,Age-standardized,487,Leukemia,98,Tobacco,2,Percent,1990,2023,-0.4663635732104149,-0.2853802917780918,-0.6008238332843435
1,All Population,1,Deaths,12,Lao People's Democratic Republic,3,Both,27,Age-standardized,438,Prostate cancer,98,Tobacco,2,Percent,1990,2023,-0.31253084152727584,-0.016239795986602884,-0.5209507417663728
1,All Population,1,Deaths,14,Maldives,3,Both,27,Age-standardized,432,Cervical cancer,98,Tobacco,2,Percent,1990,2023,-0.1282477883947406,1.3429444958380412,-0.7178128641873482
1,All Population,1,Deaths,14,Maldives,3,Both,27,Age-standardized,471,Kidney cancer,98,Tobacco,2,Percent,1990,2023,0.02929266957536049,0.46882307133213214,-0.2692873249488745
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,438,Prostate cancer,98,Tobacco,2,Percent,1990,2023,-0.06604549639519498,0.19150629940676672,-0.2908222976483185
1,All Population,1,Deaths,6,China,3,Both,27,Age-standardized,474,Bladder cancer,98,Tobacco,2,Percent,1990,2023,0.01334458311487258,0.23339277637114958,-0.14368512321144578
1,All Population,1,Deaths,14,Maldives,3,Both,27,Age-standardized,474,Bladder cancer,98,Tobacco,2,Percent,1990,2023,-0.04077816426563118,0.25471626283050586,-0.2966776034942625
1,All Population,1,Deaths,47,Czechia,3,Both,27,Age-standardized,414,Stomach cancer,98,Tobacco,2,Percent,1990,2023,-0.2043632503517477,0.03411230822542015,-0.3775006946304344
1,All Population,1,Deaths,47,Czechia,3,Both,27,Age-standardized,417,Liver cancer,98,Tobacco,2,Percent,1990,2023,-0.15092564056213653,0.08157663954333474,-0.35312641203941286
1,All Population,1,Deaths,12,Lao People's Democratic Republic,3,Both,27,Age-standardized,417,Liver cancer,98,Tobacco,2,Percent,1990,2023,-0.008819328963030374,0.5398836950414985,-0.3328886872412919
1,All Population,1,Deaths,18,Thailand,3,Both,27,Age-standardized,414,Stomach cancer,98,Tobacco,2,Percent,1990,2023,-0.385088437628448,-0.21739777855300274,-0.5222685757613226
1,All Population,1,Deaths,18,Thailand,3,Both,27,Age-standardized,426,"Tracheal, bronchus, and lung cancer",98,Tobacco,2,Percent,1990,2023,-0.20245047050587278,-0.09218245509199745,-0.28247210854029203
1,All Population,1,Deaths,12,Lao People's Democratic Republic,3,Both,27,Age-standardized,441,Colon and rectum cancer,98,Tobacco,2,Percent,1990,2023,-0.07461993667847851,0.7054918009625019,-0.46216211861369183
1,All Population,1,Deaths,47,Czechia,3,Both,27,Age-standardized,444,Lip and oral cavity cancer,98,Tobacco,2,Percent,1990,2023,-0.14916046264913796,0.003981739999003721,-0.2877939598845599
1,All Population,1,Deaths,35,Georgia,3,Both,27,Age-standardized,417,Liver cancer,98,Tobacco,2,Percent,1990,2023,0.4181320601396537,0.9360311791213164,0.0737154828540419
1,All Population,1,Deaths,35,Georgia,3,Both,27,Age-standardized,429,Breast cancer,98,Tobacco,2,Percent,1990,2023,0.144422350763677,0.3267982490006139,-0.019008267076244534
1,All Population,1,Deaths,47,Czechia,3,Both,27,Age-standardized,487,Leukemia,98,Tobacco,2,Percent,1990,2023,-0.1073708458958454,0.1395637821387375,-0.2955972577664396
1,All Population,1,Deaths,18,Thailand,3,Both,27,Age-standardized,429,Breast cancer,98,Tobacco,2,Percent,1990,2023,-0.3343895065536016,-0.25294297303726365,-0.41432514064837295
1,All Population,1,Deaths,18,Thailand,3,Both,27,Age-standardized,456,Pancreatic cancer,98,Tobacco,2,Percent,1990,2023,-0.32530772100413347,-0.15557337390310194,-0.46681190055053867
1,All Population,1,Deaths,41,Uzbekistan,3,Both,27,Age-standardized,444,Lip and oral cavity cancer,98,Tobacco,2,Percent,1990,2023,-0.053426261898756114,0.2797443384477537,-0.37478704448755135
1,All Population,1,Deaths,12,Lao People's Democratic Republic,3,Both,27,Age-standardized,429,Breast cancer,98,Tobacco,2,Percent,1990,2023,0.047610031424350864,0.19314402067539327,-0.08314243074618609
1,All Population,1,Deaths,12,Lao People's Democratic Republic,3,Both,27,Age-standardized,432,Cervical cancer,98,Tobacco,2,Percent,1990,2023,-0.013195287331025232,1.7636325368115502,-0.662874904033647
1,All Population,1,Deaths,35,Georgia,3,Both,27,Age-standardized,432,Cervical cancer,98,Tobacco,2,Percent,1990,2023,0.20619853969250834,1.425961846367585,-0.427535748431191
1,All Population,1,Deaths,35,Georgia,3,Both,27,Age-standardized,438,Prostate cancer,98,Tobacco,2,Percent,1990,2023,0.23114421267404403,0.648380122078988,-0.09774251144008156
1,All Population,1,Deaths,37,Kyrgyzstan,3,Both,27,Age-standardized,411,Esophageal cancer,98,Tobacco,2,Percent,1990,2023,-0.08611710002468448,0.05830268451670566,-0.2314966362833215
1,All Population,1,Deaths,18,Thailand,3,Both,27,Age-standardized,471,Kidney cancer,98,Tobacco,2,Percent,1990,2023,-0.4360890476297789,-0.27604344750589666,-0.5501373661374045
1,All Population,1,Deaths,47,Czechia,3,Both,27,Age-standardized,429,Breast cancer,98,Tobacco,2,Percent,1990,2023,-0.23684116316980836,-0.06505885544570372,-0.38009113669936245
1,All Population,1,Deaths,16,Philippines,3,Both,27,Age-standardized,417,Liver cancer,98,Tobacco,2,Percent,1990,2023,-0.27404034305321445,-0.08463136291383781,-0.453470306099317
1,All Population,1,Deaths,12,Lao People's Democratic Republic,3,Both,27,Age-standardized,471,Kidney cancer,98,Tobacco,2,Percent,1990,2023,-0.17318171565895102,0.2725899136217269,-0.4598545054726111
1,All Population,1,Deaths,12,Lao People's Democratic Republic,3,Both,27,Age-standardized,474,Bladder cancer,98,Tobacco,2,Percent,1990,2023,-0.14108078223623097,0.1711527806253882,-0.3911846473152761
1,All Population,1,Deaths,35,Georgia,3,Both,27,Age-standardized,474,Bladder cancer,98,Tobacco,2,Percent,1990,2023,0.3414341797548619,0.6464818740329656,0.05549686411523756
1,All Population,1,Deaths,37,Kyrgyzstan,3,Both,27,Age-standardized,426,"Tracheal, bronchus, and lung cancer",98,Tobacco,2,Percent,1990,2023,-0.08350123235351703,-0.009265990669040705,-0.15459909813995154
1,All Population,1,Deaths,43,Albania,3,Both,27,Age-standardized,423,Larynx cancer,98,Tobacco,2,Percent,1990,2023,-0.0036227438333691886,0.1086376801750608,-0.12414488712673853
1,All Population,1,Deaths,43,Albania,3,Both,27,Age-standardized,444,Lip and oral cavity cancer,98,Tobacco,2,Percent,1990,2023,-0.06772088997819611,0.2631769839477736,-0.3329548669500806
1,All Population,1,Deaths,43,Albania,3,Both,27,Age-standardized,447,Nasopharynx cancer,98,Tobacco,2,Percent,1990,2023,-0.05586216479432748,0.30096532493953904,-0.3117411647695921
1,All Population,1,Deaths,43,Albania,3,Both,27,Age-standardized,450,Other pharynx cancer,98,Tobacco,2,Percent,1990,2023,0.024749498670686758,0.4581859078525801,-0.24168058687262167
1,All Population,1,Deaths,22,Fiji,3,Both,27,Age-standardized,411,Esophageal cancer,98,Tobacco,2,Percent,1990,2023,-0.29826056145440266,0.07810435938001126,-0.534678714299199
1,All Population,1,Deaths,22,Fiji,3,Both,27,Age-standardized,414,Stomach cancer,98,Tobacco,2,Percent,1990,2023,-0.32629515345673116,0.07004594147337115,-0.6014371831035625
1,All Population,1,Deaths,47,Czechia,3,Both,27,Age-standardized,432,Cervical cancer,98,Tobacco,2,Percent,1990,2023,-0.0971739904902535,0.3842187513305638,-0.3800630881569068
1,All Population,1,Deaths,47,Czechia,3,Both,27,Age-standardized,471,Kidney cancer,98,Tobacco,2,Percent,1990,2023,-0.3122129693175361,-0.1224006297784811,-0.4627014057391395
1,All Population,1,Deaths,41,Uzbekistan,3,Both,27,Age-standardized,417,Liver cancer,98,Tobacco,2,Percent,1990,2023,0.09687699238233807,0.6692363669525133,-0.3233571011720161
1,All Population,1,Deaths,47,Czechia,3,Both,27,Age-standardized,474,Bladder cancer,98,Tobacco,2,Percent,1990,2023,-0.293797956794454,-0.14154249836066984,-0.419033434564582
1,All Population,1,Deaths,22,Fiji,3,Both,27,Age-standardized,417,Liver cancer,98,Tobacco,2,Percent,1990,2023,-0.21586606485711823,0.1384318880120698,-0.48787764321559923
1,All Population,1,Deaths,22,Fiji,3,Both,27,Age-standardized,429,Breast cancer,98,Tobacco,2,Percent,1990,2023,-0.05366986399511326,0.11494714835569156,-0.20835596115822608
1,All Population,1,Deaths,41,Uzbekistan,3,Both,27,Age-standardized,447,Nasopharynx cancer,98,Tobacco,2,Percent,1990,2023,-0.04026649536053669,0.43201358554410463,-0.3511037772491945
1,All Population,1,Deaths,43,Albania,3,Both,27,Age-standardized,414,Stomach cancer,98,Tobacco,2,Percent,1990,2023,-0.028637295597492726,0.3653410268360715,-0.33755308405822443
1,All Population,1,Deaths,43,Albania,3,Both,27,Age-standardized,417,Liver cancer,98,Tobacco,2,Percent,1990,2023,0.0790289482489557,0.5643003064113306,-0.30165701951861146
1,All Population,1,Deaths,12,Lao People's Democratic Republic,3,Both,27,Age-standardized,426,"Tracheal, bronchus, and lung cancer",98,Tobacco,2,Percent,1990,2023,-0.10453808100712837,0.08101212789929581,-0.24427237098788468
1,All Population,1,Deaths,43,Albania,3,Both,27,Age-standardized,429,Breast cancer,98,Tobacco,2,Percent,1990,2023,0.03704845999710936,0.22100938547713855,-0.11398567042832952
1,All Population,1,Deaths,14,Maldives,3,Both,27,Age-standardized,438,Prostate cancer,98,Tobacco,2,Percent,1990,2023,-0.34408655537617894,-0.04016188375386098,-0.5419966578001911
1,All Population,1,Deaths,14,Maldives,3,Both,27,Age-standardized,441,Colon and rectum cancer,98,Tobacco,2,Percent,1990,2023,-0.018881821747251063,0.5854044503918086,-0.4039491045834253
1,All Population,1,Deaths,41,Uzbekistan,3,Both,27,Age-standardized,487,Leukemia,98,Tobacco,2,Percent,1990,2023,-0.18995093838425306,0.24949206849862704,-0.4831433795292629
1,All Population,1,Deaths,43,Albania,3,Both,27,Age-standardized,432,Cervical cancer,98,Tobacco,2,Percent,1990,2023,0.3245074363739744,2.610766725631897,-0.5295200372036426
1,All Population,1,Deaths,43,Albania,3,Both,27,Age-standardized,471,Kidney cancer,98,Tobacco,2,Percent,1990,2023,-0.10822438527187918,0.26293934505007677,-0.3945024223095085
1,All Population,1,Deaths,16,Philippines,3,Both,27,Age-standardized,441,Colon and rectum cancer,98,Tobacco,2,Percent,1990,2023,-0.3247617146000654,-0.08526108026871794,-0.5020124318077316
1,All Population,1,Deaths,16,Philippines,3,Both,27,Age-standardized,444,Lip and oral cavity cancer,98,Tobacco,2,Percent,1990,2023,-0.22968007756300057,-0.041519071447874936,-0.4182324040102726
1,All Population,1,Deaths,8,Taiwan,3,Both,27,Age-standardized,411,Esophageal cancer,98,Tobacco,2,Percent,1990,2023,-0.19505085253318566,-0.018355918296467332,-0.38053868213883996
1,All Population,1,Deaths,8,Taiwan,3,Both,27,Age-standardized,414,Stomach cancer,98,Tobacco,2,Percent,1990,2023,-0.3784603853352984,-0.05688092369498806,-0.6027754806315287
1,All Population,1,Deaths,8,Taiwan,3,Both,27,Age-standardized,417,Liver cancer,98,Tobacco,2,Percent,1990,2023,-0.32144419799075724,-0.015408862882995814,-0.5689031277047903
1,All Population,1,Deaths,35,Georgia,3,Both,27,Age-standardized,423,Larynx cancer,98,Tobacco,2,Percent,1990,2023,0.08382727188956635,0.15938763629886776,0.013667258101502827
1,All Population,1,Deaths,10,Cambodia,3,Both,27,Age-standardized,423,Larynx cancer,98,Tobacco,2,Percent,1990,2023,-0.022802040822958433,0.09561655496228212,-0.11320257164451336
1,All Population,1,Deaths,10,Cambodia,3,Both,27,Age-standardized,444,Lip and oral cavity cancer,98,Tobacco,2,Percent,1990,2023,-0.08147781561459674,0.08111932554117562,-0.21498856444674128
1,All Population,1,Deaths,10,Cambodia,3,Both,27,Age-standardized,447,Nasopharynx cancer,98,Tobacco,2,Percent,1990,2023,-0.10119745838363485,0.11639735454730149,-0.27843631998281715
1,All Population,1,Deaths,14,Maldives,3,Both,27,Age-standardized,487,Leukemia,98,Tobacco,2,Percent,1990,2023,0.5422700205240928,1.7108689218677606,-0.06163919670750387
1,All Population,1,Deaths,27,Samoa,3,Both,27,Age-standardized,423,Larynx cancer,98,Tobacco,2,Percent,1990,2023,-0.014278726073531074,0.0901089050046848,-0.10729133075762803
1,All Population,1,Deaths,10,Cambodia,3,Both,27,Age-standardized,450,Other pharynx cancer,98,Tobacco,2,Percent,1990,2023,-0.05751061691658708,0.11365746659406448,-0.21543498465023175
1,All Population,1,Deaths,45,Bulgaria,3,Both,27,Age-standardized,414,Stomach cancer,98,Tobacco,2,Percent,1990,2023,0.06928062475776858,0.3692199842465035,-0.18904153697710552
1,All Population,1,Deaths,45,Bulgaria,3,Both,27,Age-standardized,417,Liver cancer,98,Tobacco,2,Percent,1990,2023,0.15677460091999668,0.548824099711188,-0.12461050478764565
1,All Population,1,Deaths,12,Lao People's Democratic Republic,3,Both,27,Age-standardized,450,Other pharynx cancer,98,Tobacco,2,Percent,1990,2023,-0.06269056726401834,0.21897683366332776,-0.27355398024485056
1,All Population,1,Deaths,35,Georgia,3,Both,27,Age-standardized,441,Colon and rectum cancer,98,Tobacco,2,Percent,1990,2023,0.2826838677106209,0.6963823845580648,-0.0751576646918539
1,All Population,1,Deaths,45,Bulgaria,3,Both,27,Age-standardized,429,Breast cancer,98,Tobacco,2,Percent,1990,2023,-0.15606930332659785,0.04416949505516643,-0.32612130946282286
1,All Population,1,Deaths,27,Samoa,3,Both,27,Age-standardized,450,Other pharynx cancer,98,Tobacco,2,Percent,1990,2023,-0.046655024739769006,0.15627229048507205,-0.2512030182831448
1,All Population,1,Deaths,27,Samoa,3,Both,27,Age-standardized,456,Pancreatic cancer,98,Tobacco,2,Percent,1990,2023,-0.09992789616544505,0.3422253557153978,-0.41204648540032773
1,All Population,1,Deaths,12,Lao People's Democratic Republic,3,Both,27,Age-standardized,456,Pancreatic cancer,98,Tobacco,2,Percent,1990,2023,-0.15688836675972764,0.4341806225442584,-0.4915779476168092
1,All Population,1,Deaths,35,Georgia,3,Both,27,Age-standardized,447,Nasopharynx cancer,98,Tobacco,2,Percent,1990,2023,0.30042619612181803,0.6208876702350763,0.07570575018394878
1,All Population,1,Deaths,35,Georgia,3,Both,27,Age-standardized,450,Other pharynx cancer,98,Tobacco,2,Percent,1990,2023,0.08831828643865468,0.2709293241311773,-0.07670798136720225
1,All Population,1,Deaths,33,Armenia,3,Both,27,Age-standardized,411,Esophageal cancer,98,Tobacco,2,Percent,1990,2023,-0.04884578451364349,0.0956042468721412,-0.1714357808255409
1,All Population,1,Deaths,33,Armenia,3,Both,27,Age-standardized,426,"Tracheal, bronchus, and lung cancer",98,Tobacco,2,Percent,1990,2023,-0.043819243330394206,0.017455956050223976,-0.1071383800110234
1,All Population,1,Deaths,27,Samoa,3,Both,27,Age-standardized,411,Esophageal cancer,98,Tobacco,2,Percent,1990,2023,-0.026719008433795696,0.4063873896988928,-0.3078896813546114
1,All Population,1,Deaths,18,Thailand,3,Both,27,Age-standardized,423,Larynx cancer,98,Tobacco,2,Percent,1990,2023,-0.12134166709286479,-0.0664301479166831,-0.17836257946823114
1,All Population,1,Deaths,10,Cambodia,3,Both,27,Age-standardized,426,"Tracheal, bronchus, and lung cancer",98,Tobacco,2,Percent,1990,2023,-0.11318835720413682,0.05336047049011563,-0.22492228915470097
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,411,Esophageal cancer,98,Tobacco,2,Percent,1990,2023,-0.022757591545650074,0.16942740894218214,-0.17344274500546986
1,All Population,1,Deaths,45,Bulgaria,3,Both,27,Age-standardized,432,Cervical cancer,98,Tobacco,2,Percent,1990,2023,0.10582913301321406,0.6825470451624958,-0.2649026326637362
1,All Population,1,Deaths,45,Bulgaria,3,Both,27,Age-standardized,471,Kidney cancer,98,Tobacco,2,Percent,1990,2023,0.10033127981559492,0.40184204071873975,-0.132390003011613
1,All Population,1,Deaths,8,Taiwan,3,Both,27,Age-standardized,429,Breast cancer,98,Tobacco,2,Percent,1990,2023,-0.2110326568952742,-0.07817069370300604,-0.31655808653454104
1,All Population,1,Deaths,33,Armenia,3,Both,27,Age-standardized,456,Pancreatic cancer,98,Tobacco,2,Percent,1990,2023,-0.04613522071156303,0.21048344145960285,-0.24367524012814396
1,All Population,1,Deaths,43,Albania,3,Both,27,Age-standardized,474,Bladder cancer,98,Tobacco,2,Percent,1990,2023,-0.09598051534722049,0.23627577006613967,-0.3607559058412622
1,All Population,1,Deaths,8,Taiwan,3,Both,27,Age-standardized,432,Cervical cancer,98,Tobacco,2,Percent,1990,2023,-0.4661735832986435,0.5772443023170807,-0.8018218850193022
1,All Population,1,Deaths,8,Taiwan,3,Both,27,Age-standardized,471,Kidney cancer,98,Tobacco,2,Percent,1990,2023,-0.3765624062970139,-0.03763236099577809,-0.6051577050076196
1,All Population,1,Deaths,10,Cambodia,3,Both,27,Age-standardized,456,Pancreatic cancer,98,Tobacco,2,Percent,1990,2023,-0.2559360565824352,0.08796695180331487,-0.48314409204676256
1,All Population,1,Deaths,27,Samoa,3,Both,27,Age-standardized,414,Stomach cancer,98,Tobacco,2,Percent,1990,2023,-0.04916330700937088,0.4735541896105817,-0.4226084780675421
1,All Population,1,Deaths,27,Samoa,3,Both,27,Age-standardized,426,"Tracheal, bronchus, and lung cancer",98,Tobacco,2,Percent,1990,2023,-0.01603383626126946,0.10195596042279394,-0.11756574248830279
1,All Population,1,Deaths,33,Armenia,3,Both,27,Age-standardized,471,Kidney cancer,98,Tobacco,2,Percent,1990,2023,0.0018537431444983921,0.28983257340931967,-0.20195345801093334
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,426,"Tracheal, bronchus, and lung cancer",98,Tobacco,2,Percent,1990,2023,-0.12876283981978826,-0.005107591266016543,-0.23259100646819034
1,All Population,1,Deaths,27,Samoa,3,Both,27,Age-standardized,429,Breast cancer,98,Tobacco,2,Percent,1990,2023,0.08499531019563514,0.24734146152908418,-0.07630638212975596
1,All Population,1,Deaths,10,Cambodia,3,Both,27,Age-standardized,411,Esophageal cancer,98,Tobacco,2,Percent,1990,2023,-0.11410048357963685,0.09558968859080229,-0.27878811012426385
1,All Population,1,Deaths,10,Cambodia,3,Both,27,Age-standardized,414,Stomach cancer,98,Tobacco,2,Percent,1990,2023,-0.2268880225961142,0.248785711639308,-0.5026774046934139
1,All Population,1,Deaths,41,Uzbekistan,3,Both,27,Age-standardized,432,Cervical cancer,98,Tobacco,2,Percent,1990,2023,0.13691217146984616,2.0338228444364534,-0.6303822032948171
1,All Population,1,Deaths,41,Uzbekistan,3,Both,27,Age-standardized,438,Prostate cancer,98,Tobacco,2,Percent,1990,2023,-0.31773279829468365,0.019767386886062995,-0.5702927589681249
1,All Population,1,Deaths,23,Kiribati,3,Both,27,Age-standardized,444,Lip and oral cavity cancer,98,Tobacco,2,Percent,1990,2023,0.003532142818023746,0.22815497295989157,-0.18624256547104143
1,All Population,1,Deaths,23,Kiribati,3,Both,27,Age-standardized,447,Nasopharynx cancer,98,Tobacco,2,Percent,1990,2023,0.010563882199922763,0.2847169989122045,-0.20288509310041025
1,All Population,1,Deaths,14,Maldives,3,Both,27,Age-standardized,423,Larynx cancer,98,Tobacco,2,Percent,1990,2023,0.027067063705461938,0.15054828754524263,-0.07151681170159048
1,All Population,1,Deaths,10,Cambodia,3,Both,27,Age-standardized,417,Liver cancer,98,Tobacco,2,Percent,1990,2023,-0.08706230558963668,0.32581823615528377,-0.3803324614187504
1,All Population,1,Deaths,10,Cambodia,3,Both,27,Age-standardized,429,Breast cancer,98,Tobacco,2,Percent,1990,2023,-0.06250462467700528,0.0376759884055145,-0.16466743284357144
1,All Population,1,Deaths,20,Viet Nam,3,Both,27,Age-standardized,456,Pancreatic cancer,98,Tobacco,2,Percent,1990,2023,-0.17285537136665752,0.10921937425976809,-0.4179901924832799
1,All Population,1,Deaths,23,Kiribati,3,Both,27,Age-standardized,487,Leukemia,98,Tobacco,2,Percent,1990,2023,-0.0015472662367414392,0.6250935093922289,-0.3889667638431665
